id,po_line_id,source_load_id,product_id,site_id,po_supplier_id,amendment_version,ordered_quantity,order_uom,base_quantity,need_date,requested_date,line_status,effective_at,unit_price_aud,line_value_aud,scenario_ids,scenario_types,critical_order_flag
cdb56177-35ac-5a94-98b0-71eb8a556ac8,5c25d575-9588-525c-b788-cb817421c9a7,52daff6b-2e12-5836-9c79-9713f4d30b59,2bc50dec-b057-52d9-bb68-4422b67e6c08,cd80660b-3e07-58ef-88fb-4dfd4c14f755,b019f662-4041-56d7-947a-ad0e19cbf3e5,1,191.0000,PALLET,22920.0000,2026-02-08,2026-02-04,closed,2026-01-06T09:00:00+10:00,340.39,7801738.80,330924c0-a71e-5ceb-a4fb-023c1217eb55,split_schedule,false
34b9ccad-7064-5e82-a88e-18b97da6b997,5c25d575-9588-525c-b788-cb817421c9a7,52daff6b-2e12-5836-9c79-9713f4d30b59,2bc50dec-b057-52d9-bb68-4422b67e6c08,cd80660b-3e07-58ef-88fb-4dfd4c14f755,b019f662-4041-56d7-947a-ad0e19cbf3e5,2,192.0000,PALLET,23040.0000,2026-02-09,2026-02-09,closed,2026-01-07T09:00:00+10:00,340.39,7842585.60,330924c0-a71e-5ceb-a4fb-023c1217eb55,split_schedule,false
c3bdc78e-f4d5-5d7a-b3fd-c574b687590c,39c700e7-e8e3-5dfb-931c-5cacc743cbd9,52daff6b-2e12-5836-9c79-9713f4d30b59,156f1b61-81f0-5bee-8acc-b26bfd4d94be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,b019f662-4041-56d7-947a-ad0e19cbf3e5,1,185.0000,EA,185.0000,2025-12-21,2025-12-20,closed,2025-10-30T09:00:00+10:00,353.63,65421.55,,,false
252e8fd7-4676-5f4b-a875-eac437b25d2a,aede0822-2f3d-58fa-bcde-67c948375d9a,52daff6b-2e12-5836-9c79-9713f4d30b59,802e4010-8aa6-5fb1-bc87-5f2947921061,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,b019f662-4041-56d7-947a-ad0e19cbf3e5,1,27.0000,PALLET,12960.0000,2025-09-08,2025-09-05,closed,2025-08-08T09:00:00+10:00,384.24,4979750.40,,,false
c02c0fb1-07b0-5542-94d4-b63861986134,9ce6418b-2170-565b-937f-4a40f24ad836,52daff6b-2e12-5836-9c79-9713f4d30b59,733a52f6-ddae-5ec5-a1d3-e06d5ca3460e,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,b019f662-4041-56d7-947a-ad0e19cbf3e5,1,63.0000,EA,63.0000,2025-02-26,2025-02-23,closed,2025-01-31T09:00:00+10:00,460.09,28985.67,cb406eee-e71a-58f3-9a3d-f629cc926955,missing_supplier_signal,false
dfa2b02e-17ef-58b0-80ec-68540292fc4e,9c527f33-028f-5d47-bae6-724120323b24,52daff6b-2e12-5836-9c79-9713f4d30b59,83051d14-4fa3-53bd-ac60-523a406fc21f,cd80660b-3e07-58ef-88fb-4dfd4c14f755,b019f662-4041-56d7-947a-ad0e19cbf3e5,1,5.0000,EA,5.0000,2025-10-17,2025-10-17,closed,2025-09-03T09:00:00+10:00,59.12,295.60,8964d56d-1702-5191-9df7-14023e2e1e5c;41ee4f90-f2a4-5a73-a1e2-f71ba583c666,demand_shock;missing_supplier_signal,false
6e46d597-3c8b-584a-9a8b-988e420327cb,892f7ae3-ffbb-56a8-8b27-eb482fe89442,52daff6b-2e12-5836-9c79-9713f4d30b59,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,4c9dd6bc-d4bf-53c9-872b-90b23ec8d5d5,1,186.0000,PALLET,22320.0000,2025-01-17,2025-01-14,closed,2024-11-14T09:00:00+10:00,289.22,6455390.40,3a0e2db4-adf7-5f33-9659-d2a1e9af6cb5,supplier_deterioration,false
bb9225ee-5923-5f3f-932e-9dced29e2a01,8e6266e1-0d57-5a73-91cd-49f77a77c869,52daff6b-2e12-5836-9c79-9713f4d30b59,83051d14-4fa3-53bd-ac60-523a406fc21f,cd80660b-3e07-58ef-88fb-4dfd4c14f755,938a277e-f12b-5e70-8354-56b03a77ce45,1,124.0000,EA,124.0000,2025-08-28,2025-08-28,closed,2025-08-17T09:00:00+10:00,180.82,22421.68,82997d4c-0fd3-5dec-95f5-559fab4c8e80,supplier_deterioration,false
3073e994-2568-59a2-bcfd-f202e9175fe2,aa298ba8-ff19-58fb-936b-99006e553db4,52daff6b-2e12-5836-9c79-9713f4d30b59,a7d6c9e4-45c8-576f-87b5-1b26791e19d6,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,938a277e-f12b-5e70-8354-56b03a77ce45,1,220.0000,EA,220.0000,2026-01-13,2026-01-09,closed,2025-12-15T09:00:00+10:00,344.53,75796.60,,,false
13624d89-a9e6-5a47-989e-121e2eb7f6f8,bf27940f-7320-5d0f-be59-ce3a9a08920c,52daff6b-2e12-5836-9c79-9713f4d30b59,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,938a277e-f12b-5e70-8354-56b03a77ce45,1,71.0000,EA,71.0000,2025-08-14,2025-08-10,closed,2025-07-23T09:00:00+10:00,94.02,6675.42,,,false
6da72e6c-5f2a-5904-b82f-528736309c89,58e65b23-7b42-562c-9d22-f9a1eef929e9,52daff6b-2e12-5836-9c79-9713f4d30b59,258787f4-7c2c-53a6-b106-204498b26f2f,cd80660b-3e07-58ef-88fb-4dfd4c14f755,c77963d8-1c44-520a-be00-9efc062d21d4,1,194.0000,EA,194.0000,2024-10-18,2024-10-14,closed,2024-09-25T09:00:00+10:00,371.39,72049.66,,,false
85efc094-da37-5617-8996-b833aaab005f,79058de5-6ced-5adc-801f-2adc8b6a1aae,52daff6b-2e12-5836-9c79-9713f4d30b59,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,c77963d8-1c44-520a-be00-9efc062d21d4,1,153.0000,EA,153.0000,2024-08-28,2024-08-24,closed,2024-07-31T09:00:00+10:00,280.37,42896.61,bdba19ca-e63e-5485-89ba-5e1789d06922,split_schedule,false
84304d2c-dd07-5958-a3f8-668084324628,62da9cca-e860-54c6-bc92-f23053841f10,52daff6b-2e12-5836-9c79-9713f4d30b59,d4b300ac-9c19-5617-8775-15b2fd6ecff3,cd80660b-3e07-58ef-88fb-4dfd4c14f755,c77963d8-1c44-520a-be00-9efc062d21d4,1,62.0000,PALLET,29760.0000,2025-05-15,2025-05-14,closed,2025-04-06T09:00:00+10:00,233.22,6940627.20,5fb50fd7-b0d2-5543-8698-399b4f8b5099,split_schedule,false
7ba7a220-e8db-5b36-a8fb-47fa273d5bdc,835b1afa-e602-50be-8f14-ad2dab6dbd0c,52daff6b-2e12-5836-9c79-9713f4d30b59,26f9d7d6-f6e5-5f66-b038-c4074cf38cff,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,8da861a0-52e8-5625-b430-3a22414d79fb,1,197.0000,CASE,1182.0000,2025-11-13,2025-11-13,closed,2025-11-06T09:00:00+10:00,37.84,44726.88,aa52d56a-4289-5bd2-b460-1a0f9deea6e8,demand_shock,false
fe791128-9b83-589a-bd3b-91643560c37b,1bce04b7-af7d-5240-bb17-283c06d07e2c,52daff6b-2e12-5836-9c79-9713f4d30b59,a7d6c9e4-45c8-576f-87b5-1b26791e19d6,cd80660b-3e07-58ef-88fb-4dfd4c14f755,8da861a0-52e8-5625-b430-3a22414d79fb,1,143.0000,CASE,1716.0000,2025-11-12,2025-11-11,closed,2025-10-03T09:00:00+10:00,194.12,333109.92,f9b7419a-d261-544e-b526-3ea3f62bbddc,demand_shock,false
0c10a634-e2c8-5cd3-bb4f-196a8c272432,edfacbfe-c0e9-5b83-8a88-ea2ddade2505,52daff6b-2e12-5836-9c79-9713f4d30b59,b57530b6-83a1-5572-a798-20246dda47c5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,bd21beb4-4051-594d-8000-d00192519578,1,213.0000,EA,213.0000,2025-11-10,2025-11-09,closed,2025-10-30T09:00:00+10:00,104.61,22281.93,,,false
e51bf69d-e245-5e86-bef1-2dbc94ec5020,e26658c5-824d-5ebd-a362-95b01d88784a,52daff6b-2e12-5836-9c79-9713f4d30b59,a7d6c9e4-45c8-576f-87b5-1b26791e19d6,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,58bb201a-b67a-5aa2-81e1-29ab62d99704,1,147.0000,CASE,1764.0000,2024-08-27,2024-08-27,closed,2024-08-22T09:00:00+10:00,172.74,304713.36,,,false
aed1052a-cd12-52ca-8abd-3f14a7671f24,badea73f-2fb7-5106-b94b-ddad16222504,52daff6b-2e12-5836-9c79-9713f4d30b59,3d05cb9b-d5a0-53d8-84f5-a6128827eb81,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,9.0000,EA,9.0000,2026-01-02,2025-12-31,closed,2025-11-30T09:00:00+10:00,292.06,2628.54,,,false
d436b43d-94cf-5dba-99d4-c001730920fc,63e8d0b5-1cdb-594b-a6f2-cf99b8ccc40c,52daff6b-2e12-5836-9c79-9713f4d30b59,156f1b61-81f0-5bee-8acc-b26bfd4d94be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,86.0000,CASE,2064.0000,2025-05-27,2025-05-26,closed,2025-04-20T09:00:00+10:00,337.64,696888.96,af0c3e80-55cd-5dc7-8479-d23c442763a9,missing_supplier_signal,false
4e8f2963-1484-5576-8a37-e52371e3ba17,a47fefeb-7ed5-5842-a4bc-7f2387f48323,52daff6b-2e12-5836-9c79-9713f4d30b59,f8133fbe-749f-5b84-a762-a62025fd96d1,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,171.0000,PALLET,20520.0000,2024-08-23,2024-08-21,closed,2024-08-13T09:00:00+10:00,116.88,2398377.60,eb53618d-a2b1-5537-bc77-47657fc911c5,demand_shock,false
dd844134-e855-5be8-a1fc-7ae844480e83,ae167c82-e1e3-5f71-a79c-b7bd04602684,52daff6b-2e12-5836-9c79-9713f4d30b59,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,9.0000,EA,9.0000,2025-02-08,2025-02-03,closed,2025-01-05T09:00:00+10:00,18.43,165.87,25696470-20e5-56fe-aa1b-99776191aa48,split_schedule,false
152565d5-2e53-553a-b2e9-7783da1f48bb,ae167c82-e1e3-5f71-a79c-b7bd04602684,52daff6b-2e12-5836-9c79-9713f4d30b59,156f1b61-81f0-5bee-8acc-b26bfd4d94be,cd80660b-3e07-58ef-88fb-4dfd4c14f755,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,2,9.0000,EA,9.0000,2025-02-09,2025-02-05,closed,2025-01-06T09:00:00+10:00,18.43,165.87,25696470-20e5-56fe-aa1b-99776191aa48,split_schedule,false
e06acb79-7426-5917-82b9-e3d0e4239ad3,bf65fab1-9bb1-5c27-8057-6245bcb4145f,52daff6b-2e12-5836-9c79-9713f4d30b59,0ddb5f45-3bf7-5460-a1dc-4b0097c4c8d6,cd80660b-3e07-58ef-88fb-4dfd4c14f755,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,215.0000,CASE,2580.0000,2026-06-09,2026-06-06,closed,2026-04-20T09:00:00+10:00,475.35,1226403.00,,,false
821b1f7f-3ad2-5105-8838-3b345e4bbad4,95d2075c-06f6-5921-b556-b3801af2cc97,52daff6b-2e12-5836-9c79-9713f4d30b59,5a2c36f8-ff5b-53d9-9352-fac73932d34f,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,55.0000,PALLET,26400.0000,2025-05-22,2025-05-18,closed,2025-04-05T09:00:00+10:00,409.28,10804992.00,066ea922-4197-565c-a5e8-198f34ba0710;7ecdd3b1-3066-5251-ad57-3ff5a81a2b79;b54f142e-810e-577c-8931-2910084fb9fb,demand_shock;supplier_deterioration;missing_supplier_signal,false
e488353b-b6ca-54ed-81f6-0f9bda9fd7aa,c2e4bc54-bb14-5994-9714-79dedadc7d5a,52daff6b-2e12-5836-9c79-9713f4d30b59,0ddb5f45-3bf7-5460-a1dc-4b0097c4c8d6,cd80660b-3e07-58ef-88fb-4dfd4c14f755,69943b6b-c286-5006-bfa5-bce4290c448f,1,121.0000,CASE,1452.0000,2026-03-01,2026-02-26,closed,2026-01-12T09:00:00+10:00,431.59,626668.68,,,false
9edf1ffd-91b3-53c7-a25d-243e786837e0,51029d3e-8bcf-552b-ab8e-73a61667720c,52daff6b-2e12-5836-9c79-9713f4d30b59,36da40b4-9e68-5588-9074-f6f8ee0422d2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,106.0000,PALLET,25440.0000,2024-12-03,2024-11-29,closed,2024-11-12T09:00:00+10:00,344.27,8758228.80,,,false
a52ca5b4-69df-52f6-b04c-428820625ee9,51029d3e-8bcf-552b-ab8e-73a61667720c,52daff6b-2e12-5836-9c79-9713f4d30b59,36da40b4-9e68-5588-9074-f6f8ee0422d2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,2,106.0000,PALLET,25440.0000,2024-12-04,2024-11-30,closed,2024-11-13T09:00:00+10:00,344.27,8758228.80,,,false
f9c98896-10bb-59d9-ade6-8296a6895b10,e411fb3a-577f-59d7-9270-d71cfb9f857f,52daff6b-2e12-5836-9c79-9713f4d30b59,c893506d-df7e-55aa-9afa-b952b5e81a69,cd80660b-3e07-58ef-88fb-4dfd4c14f755,69943b6b-c286-5006-bfa5-bce4290c448f,1,213.0000,PALLET,25560.0000,2025-06-11,2025-06-08,cancelled,2025-05-18T09:00:00+10:00,77.40,1978344.00,,,false
fffb94e2-2005-59ba-9dd1-f5f976dab93d,b3ad5c07-0879-50eb-8b63-c914819f4557,52daff6b-2e12-5836-9c79-9713f4d30b59,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,cd80660b-3e07-58ef-88fb-4dfd4c14f755,69943b6b-c286-5006-bfa5-bce4290c448f,1,17.0000,CASE,204.0000,2026-01-29,2026-01-26,closed,2025-11-26T09:00:00+10:00,427.21,87150.84,,,false
f5912686-ac71-55be-b745-4590db643b3f,908e4463-b10d-5c8b-bb53-54aea6287028,52daff6b-2e12-5836-9c79-9713f4d30b59,36da40b4-9e68-5588-9074-f6f8ee0422d2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,69943b6b-c286-5006-bfa5-bce4290c448f,1,21.0000,EA,21.0000,2025-01-16,2025-01-14,closed,2024-11-13T09:00:00+10:00,43.37,910.77,,,false
31ebe56c-8988-5ebe-9ac0-2df1dde76fd2,f16f9758-c3b7-5fdc-a33e-bbf4795057a8,52daff6b-2e12-5836-9c79-9713f4d30b59,9b4cace9-899f-537b-b7be-bed7f160dcf2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,217.0000,PALLET,104160.0000,2025-10-08,2025-10-06,closed,2025-09-13T09:00:00+10:00,457.68,47671948.80,,,false
e730fc07-af27-536c-b754-acfd59671539,71a874ad-7418-5660-a76c-cb742a43eef2,52daff6b-2e12-5836-9c79-9713f4d30b59,2bc50dec-b057-52d9-bb68-4422b67e6c08,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,206.0000,PALLET,24720.0000,2025-07-31,2025-07-28,closed,2025-06-02T09:00:00+10:00,280.63,6937173.60,,,false
ed42f6af-8001-5ae6-9acf-1e1ed04126f0,52c00efb-e404-51dd-b010-f330cd8675df,52daff6b-2e12-5836-9c79-9713f4d30b59,23303b4e-f08b-5648-a6a2-f350ebc5143c,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,180.0000,PALLET,86400.0000,2025-12-03,2025-11-28,closed,2025-10-17T09:00:00+10:00,156.14,13490496.00,d03bc8ee-57d5-5a50-997e-23bea692fb3e,split_schedule,false
475f5307-7b6b-53d7-904c-b04e6caab4bd,e067cf82-399c-5a02-a0ab-60a00039a528,52daff6b-2e12-5836-9c79-9713f4d30b59,f6f9c5be-111c-512f-b859-607b24323b36,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,141.0000,EA,141.0000,2025-11-28,2025-11-23,closed,2025-10-31T09:00:00+10:00,29.04,4094.64,,,false
60e2f9f4-4399-5e2a-b948-21dfa10effef,7093b327-e34d-52b4-8804-c7205737e0d1,52daff6b-2e12-5836-9c79-9713f4d30b59,0856837c-6661-582a-8826-9267d93a18a5,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,109.0000,CASE,2616.0000,2025-04-14,2025-04-11,closed,2025-04-09T09:00:00+10:00,466.34,1219945.44,,,false
46c52d09-fc67-5f93-b407-b6fd8988219a,c3977d7b-a25a-5238-a4b2-dd1730c3a4c6,52daff6b-2e12-5836-9c79-9713f4d30b59,1f4d4772-a022-5cfc-a96e-04c7ad0d1a55,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,22.0000,CASE,528.0000,2024-11-30,2024-11-29,closed,2024-11-24T09:00:00+10:00,373.15,197023.20,,,false
6a8bfe65-3c55-57a9-b688-3a0d60c2f443,1986de63-67d9-5898-82f3-586c85389f7d,52daff6b-2e12-5836-9c79-9713f4d30b59,9b4cace9-899f-537b-b7be-bed7f160dcf2,cd80660b-3e07-58ef-88fb-4dfd4c14f755,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,178.0000,PALLET,85440.0000,2026-04-02,2026-04-02,closed,2026-03-01T09:00:00+10:00,135.59,11584809.60,,,false
327a1e12-ae2b-5396-92b7-ed4e7cf36312,79bd8471-f158-56c5-b380-bf24d630bbc4,52daff6b-2e12-5836-9c79-9713f4d30b59,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,6ab50693-de7e-5ce4-a00c-1129c9838c2f,1,197.0000,CASE,2364.0000,2024-10-08,2024-10-08,closed,2024-09-11T09:00:00+10:00,219.97,520009.08,,,false
30ad4be3-d0ec-55a7-9cff-a655d1f5bc57,e2dc985e-3d7b-5249-8649-eb730712172d,52daff6b-2e12-5836-9c79-9713f4d30b59,9b4cace9-899f-537b-b7be-bed7f160dcf2,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,bd21beb4-4051-594d-8000-d00192519578,1,176.0000,EA,176.0000,2026-02-13,2026-02-11,closed,2025-12-30T09:00:00+10:00,436.30,76788.80,46d39da9-0e46-584a-a830-da928f525393,demand_shock,false
26b5f333-107e-5bf9-a5a3-372e0425d190,9cc258ce-8584-5d52-bc8c-7e5177de3100,52daff6b-2e12-5836-9c79-9713f4d30b59,258787f4-7c2c-53a6-b106-204498b26f2f,cd80660b-3e07-58ef-88fb-4dfd4c14f755,bd21beb4-4051-594d-8000-d00192519578,1,20.0000,CASE,120.0000,2025-08-27,2025-08-25,closed,2025-08-22T09:00:00+10:00,331.60,39792.00,,,false
78060bb5-2d0e-5fe0-8b4c-69362b4e9037,84c77b48-cd90-57da-93fa-6524adc2ca64,52daff6b-2e12-5836-9c79-9713f4d30b59,5a2c36f8-ff5b-53d9-9352-fac73932d34f,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,bd21beb4-4051-594d-8000-d00192519578,1,51.0000,PALLET,24480.0000,2026-01-20,2026-01-17,closed,2025-12-10T09:00:00+10:00,191.48,4687430.40,93337333-0a8e-5184-a0d9-1b993275a389,split_schedule,false
746c05ae-9838-51b1-a36c-9d3aa63875da,dcdefc65-3772-584c-b071-3715bcd1f4ab,52daff6b-2e12-5836-9c79-9713f4d30b59,9de01ee7-8a99-53e4-9894-1eb2457782be,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,4bd49743-3f53-57b7-bbc5-6dab27206f37,1,92.0000,PALLET,44160.0000,2026-05-03,2026-05-01,closed,2026-02-25T09:00:00+10:00,42.10,1859136.00,a22ee62f-6bd9-56be-9b7a-8469367c9c99,split_schedule,false
0c5f4873-45da-5f33-aff6-075cab33e898,929837a9-fc2f-58b0-b586-e9d5549c4bf7,52daff6b-2e12-5836-9c79-9713f4d30b59,c893506d-df7e-55aa-9afa-b952b5e81a69,cd80660b-3e07-58ef-88fb-4dfd4c14f755,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,15.0000,EA,15.0000,2026-04-03,2026-04-01,closed,2026-01-20T09:00:00+10:00,69.94,1049.10,,,false
4dd2e9e9-07c5-5c31-b98c-310444046acb,f3dfe35e-3f70-59b9-811b-0e6a79cc3a9f,52daff6b-2e12-5836-9c79-9713f4d30b59,381d75e6-fb26-5f96-9820-6bdce61f0879,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,24.0000,EA,24.0000,2024-11-09,2024-11-07,closed,2024-10-07T09:00:00+10:00,380.76,9138.24,,,false
bf6ddb7f-c02d-55ed-9df2-4895274ab0ac,02f68fdb-1945-57a8-bbbe-aa77be70e9d4,52daff6b-2e12-5836-9c79-9713f4d30b59,b94cba32-e7de-5d7c-afea-23fba919ed21,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,206.0000,EA,206.0000,2024-10-03,2024-10-03,closed,2024-08-27T09:00:00+10:00,439.43,90522.58,d6a9d532-c3e1-5b45-85b4-584d42a3983c,split_schedule,false
d7520a1a-e26d-5bdf-9640-8bac08682f93,882b71bc-78a8-5c68-892e-0a1d21e8ab81,52daff6b-2e12-5836-9c79-9713f4d30b59,802e4010-8aa6-5fb1-bc87-5f2947921061,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,143.0000,CASE,6864.0000,2024-10-28,2024-10-23,closed,2024-08-27T09:00:00+10:00,264.38,1814704.32,,,false
d423aec0-4df9-5bab-b7bf-76a125e2a23d,de36a33a-a0d5-5131-bf84-251c788a2d19,52daff6b-2e12-5836-9c79-9713f4d30b59,845990f3-480b-5068-96a7-56555c9bfded,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,1,154.0000,PALLET,18480.0000,2025-06-02,2025-06-02,closed,2025-03-27T09:00:00+10:00,478.91,8850256.80,e998778c-940e-5678-b1e4-440458cc4cfd,missing_supplier_signal,false
6eb3c07d-a30b-535a-989e-1d69901dd0ed,de36a33a-a0d5-5131-bf84-251c788a2d19,52daff6b-2e12-5836-9c79-9713f4d30b59,845990f3-480b-5068-96a7-56555c9bfded,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,f4263488-fb38-5a77-9b7d-bc1a9c185d5c,2,154.0000,PALLET,18480.0000,2025-06-03,2025-05-29,closed,2025-03-28T09:00:00+10:00,478.91,8850256.80,e998778c-940e-5678-b1e4-440458cc4cfd,missing_supplier_signal,false
b3db6340-d5e8-5dd4-b3f4-00a8e8c61335,96a1841e-9c2b-5a52-b6f2-c80d4fc423d3,52daff6b-2e12-5836-9c79-9713f4d30b59,943fffff-3f21-52fd-a307-b259a6fef658,cd80660b-3e07-58ef-88fb-4dfd4c14f755,b019f662-4041-56d7-947a-ad0e19cbf3e5,1,115.0000,PALLET,27600.0000,2025-04-27,2025-04-24,closed,2025-03-29T09:00:00+10:00,86.75,2394300.00,,,false
1cdd7a67-402b-5f1b-a55a-959c821c5611,c39c6ce8-69fb-5a2b-8b54-185a94119a47,52daff6b-2e12-5836-9c79-9713f4d30b59,26f9d7d6-f6e5-5f66-b038-c4074cf38cff,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,b019f662-4041-56d7-947a-ad0e19cbf3e5,1,57.0000,CASE,342.0000,2024-08-31,2024-08-26,closed,2024-07-22T09:00:00+10:00,10.44,3570.48,97911577-2637-5c70-a8ab-c204cd7b3e39,missing_inventory_signal,false
005fc736-bbdd-58ca-b20e-606b8d1cbbc0,ffbfb137-4af0-562a-abfa-3ed8803628f7,52daff6b-2e12-5836-9c79-9713f4d30b59,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,145.0000,CASE,1740.0000,2024-11-13,2024-11-12,closed,2024-09-22T09:00:00+10:00,226.85,394719.00,,,false
57c3c9ef-a489-5e61-8712-4c2ded93543f,462f8a8a-6a22-55c4-8e10-5955c96cfd7c,52daff6b-2e12-5836-9c79-9713f4d30b59,f3239f2c-2ddf-5cd9-8fe5-d2d009ee11fc,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,203.0000,EA,203.0000,2026-04-27,2026-04-22,closed,2026-02-19T09:00:00+10:00,314.09,63760.27,,,false
7a1ddeee-4684-502d-85a8-1b3bac84b0c9,d2a8808c-fb88-5b33-ad8f-5757905a6f45,52daff6b-2e12-5836-9c79-9713f4d30b59,802e4010-8aa6-5fb1-bc87-5f2947921061,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,199.0000,PALLET,95520.0000,2025-08-28,2025-08-26,closed,2025-08-04T09:00:00+10:00,459.89,43928692.80,,,false
c9c39fe5-dbd4-5419-b652-0619506801da,d823b655-8b96-5352-adfb-b09cfe3ff09e,52daff6b-2e12-5836-9c79-9713f4d30b59,e6a7fc53-496a-5ae2-a882-4d4bf1223c4c,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,48.0000,CASE,576.0000,2025-03-18,2025-03-17,closed,2025-02-23T09:00:00+10:00,272.39,156896.64,,,false
d4ea0d69-a04e-5230-a419-012ec9a5b3bb,3dbc788e-4fc6-530a-baf4-e8588c4638c9,52daff6b-2e12-5836-9c79-9713f4d30b59,0856837c-6661-582a-8826-9267d93a18a5,cd80660b-3e07-58ef-88fb-4dfd4c14f755,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,49.0000,PALLET,23520.0000,2025-05-27,2025-05-24,closed,2025-05-23T09:00:00+10:00,279.50,6573840.00,f2007603-1ae9-5678-8de0-d0623e504294,split_schedule,false
39a4cb81-7f94-5bd6-8589-754193558407,4cdfb0cf-5c65-5736-96d0-2c3a18205662,52daff6b-2e12-5836-9c79-9713f4d30b59,943fffff-3f21-52fd-a307-b259a6fef658,83d1dcfc-cfa9-52c8-a5a3-cbb9679d5d59,cc4ca321-02fa-50eb-8b86-5ba3c42b8ceb,1,140.0000,PALLET,33600.0000,2025-03-07,2025-03-06,closed,2025-01-16T09:00:00+10:00,281.82,9469152.00,,,false
