id,source_system_id,source_load_id,po_line_id,receipt_document,receipt_item_sequence,transaction_type,source_quantity,source_uom,base_quantity,posted_at,corrects_receipt_id,late_receipt_flag,scenario_ids,scenario_types
16ad0dcc-d1da-5328-87a3-a82cea8cf7fe,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,892f7ae3-ffbb-56a8-8b27-eb482fe89442,RCV-000000080,1,receipt,22320.0000,EA,22320.0000,2025-01-26T14:01:00+10:00,,true,3a0e2db4-adf7-5f33-9659-d2a1e9af6cb5,supplier_deterioration
f487aa41-2a21-5196-b74d-ececd54e7d7a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,8e6266e1-0d57-5a73-91cd-49f77a77c869,RCV-000000081,1,receipt,124.0000,EA,124.0000,2025-08-30T14:01:00+10:00,,true,82997d4c-0fd3-5dec-95f5-559fab4c8e80,supplier_deterioration
510844fc-22e9-59fa-8ea0-50abbbaa8f20,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,aa298ba8-ff19-58fb-936b-99006e553db4,RCV-000000082,1,receipt,224.7819,EA,224.7819,2026-01-31T14:01:00+10:00,,true,,
a4778e97-8b97-53fb-804b-37b04d672d83,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,bf27940f-7320-5d0f-be59-ce3a9a08920c,RCV-000000083,1,receipt,71.0000,EA,71.0000,2025-08-21T14:01:00+10:00,,true,,
befb9b27-afad-5fcd-be03-25b4d83df350,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,58e65b23-7b42-562c-9d22-f9a1eef929e9,RCV-000000084,1,receipt,194.0000,EA,194.0000,2024-10-16T14:01:00+10:00,,false,,
a0a95fbb-17f5-522a-9eb4-80edc1f10126,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,79058de5-6ced-5adc-801f-2adc8b6a1aae,RCV-000000085,1,receipt,163.8716,EA,163.8716,2024-08-11T14:01:00+10:00,,false,bdba19ca-e63e-5485-89ba-5e1789d06922,split_schedule
d79ab670-c828-5bdb-939a-77fa0c6e1530,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,62da9cca-e860-54c6-bc92-f23053841f10,RCV-000000086,1,receipt,29760.0000,EA,29760.0000,2025-04-30T14:01:00+10:00,,false,5fb50fd7-b0d2-5543-8698-399b4f8b5099,split_schedule
4b56be3a-6084-59dd-89f0-062dfd0941de,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,835b1afa-e602-50be-8f14-ad2dab6dbd0c,RCV-000000087,1,receipt,591.0000,EA,591.0000,2025-11-22T14:01:00+10:00,,true,aa52d56a-4289-5bd2-b460-1a0f9deea6e8,demand_shock
ba7d6799-b1f6-51cb-b2c2-2d507e005b37,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,835b1afa-e602-50be-8f14-ad2dab6dbd0c,RCV-000000088,1,receipt,591.0000,EA,591.0000,2025-11-21T14:02:00+10:00,,true,aa52d56a-4289-5bd2-b460-1a0f9deea6e8,demand_shock
6a560ea0-e6a8-5c70-834d-b607e402587f,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,1bce04b7-af7d-5240-bb17-283c06d07e2c,RCV-000000089,1,receipt,1716.0000,EA,1716.0000,2025-11-11T14:01:00+10:00,,false,f9b7419a-d261-544e-b526-3ea3f62bbddc,demand_shock
069d81f8-f256-5df6-b79e-3b9d15ddd657,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,edfacbfe-c0e9-5b83-8a88-ea2ddade2505,RCV-000000090,1,receipt,213.0000,EA,213.0000,2025-11-18T14:01:00+10:00,,true,,
ab97e93e-0691-5c16-a345-7bceaa360c6b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,e26658c5-824d-5ebd-a362-95b01d88784a,RCV-000000091,1,receipt,1764.0000,EA,1764.0000,2024-08-28T14:01:00+10:00,,true,,
a335c16f-6480-55dd-8dc8-b97ae0a01bc8,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,badea73f-2fb7-5106-b94b-ddad16222504,RCV-000000092,1,receipt,9.0000,EA,9.0000,2026-01-02T14:01:00+10:00,,false,,
42802247-6746-5336-b6ce-828cffc549a8,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,63e8d0b5-1cdb-594b-a6f2-cf99b8ccc40c,RCV-000000093,1,receipt,2064.0000,EA,2064.0000,2025-05-24T14:01:00+10:00,,false,af0c3e80-55cd-5dc7-8479-d23c442763a9,missing_supplier_signal
db4128ae-5aac-5a9a-bf90-a29f1495d94e,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,a47fefeb-7ed5-5842-a4bc-7f2387f48323,RCV-000000094,1,receipt,20520.0000,EA,20520.0000,2024-08-26T14:01:00+10:00,,true,eb53618d-a2b1-5537-bc77-47657fc911c5,demand_shock
31ca9d5b-593f-5522-a958-f4bc11a3d1d9,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ae167c82-e1e3-5f71-a79c-b7bd04602684,RCV-000000095,1,receipt,9.0000,EA,9.0000,2025-02-09T14:01:00+10:00,,false,25696470-20e5-56fe-aa1b-99776191aa48,split_schedule
b581dc9c-5ddb-5453-a513-a26b833a6e69,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,bf65fab1-9bb1-5c27-8057-6245bcb4145f,RCV-000000096,1,receipt,860.0000,EA,860.0000,2026-06-23T14:01:00+10:00,,true,,
1025d895-a101-562f-af46-53f4f7f53655,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,bf65fab1-9bb1-5c27-8057-6245bcb4145f,RCV-000000097,1,receipt,860.0000,EA,860.0000,2026-06-21T14:02:00+10:00,,true,,
02e6a3ed-d025-587e-8cfd-f2e089860797,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,bf65fab1-9bb1-5c27-8057-6245bcb4145f,RCV-000000098,1,receipt,860.0000,EA,860.0000,2026-06-23T14:03:00+10:00,,true,,
0c25d0f0-29a7-50ea-8863-80bdfc45f3cf,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,bf65fab1-9bb1-5c27-8057-6245bcb4145f,RCV-000000098-COR,1,correction,17.2000,EA,17.2000,2026-06-24T16:00:00+10:00,02e6a3ed-d025-587e-8cfd-f2e089860797,false,,
071b4a18-2c6a-5b31-a27f-040ca016585c,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,95d2075c-06f6-5921-b556-b3801af2cc97,RCV-000000099,1,receipt,26400.0000,EA,26400.0000,2025-05-23T14:01:00+10:00,,true,066ea922-4197-565c-a5e8-198f34ba0710;7ecdd3b1-3066-5251-ad57-3ff5a81a2b79;b54f142e-810e-577c-8931-2910084fb9fb,demand_shock;supplier_deterioration;missing_supplier_signal
2c615684-d747-584b-9b7b-99cf6589bfb3,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,c2e4bc54-bb14-5994-9714-79dedadc7d5a,RCV-000000100,1,receipt,1452.0000,EA,1452.0000,2026-03-02T14:01:00+10:00,,true,,
bc680fbc-86fc-5d65-bd82-3bb81d629639,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,51029d3e-8bcf-552b-ab8e-73a61667720c,RCV-000000101,1,receipt,25440.0000,EA,25440.0000,2024-12-03T14:01:00+10:00,,false,,
9279f165-5f48-5769-8fe2-7a7270db92f3,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,b3ad5c07-0879-50eb-8b63-c914819f4557,RCV-000000102,1,receipt,210.4476,EA,210.4476,2026-01-25T14:01:00+10:00,,false,,
98d5a76a-fc1d-551c-852e-54b9cc765a9c,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,908e4463-b10d-5c8b-bb53-54aea6287028,RCV-000000103,1,receipt,21.0000,EA,21.0000,2025-01-11T14:01:00+10:00,,false,,
db5c5a05-a343-59c6-a4a1-e510ed3912bc,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,f16f9758-c3b7-5fdc-a33e-bbf4795057a8,RCV-000000104,1,receipt,104160.0000,EA,104160.0000,2025-09-20T14:01:00+10:00,,false,,
37bab9f4-c7e0-5f4d-8a2d-3716301059e9,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,71a874ad-7418-5660-a76c-cb742a43eef2,RCV-000000105,1,receipt,24720.0000,EA,24720.0000,2025-07-27T14:01:00+10:00,,false,,
969fcf5d-9f4a-58af-b673-735029399e80,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,52c00efb-e404-51dd-b010-f330cd8675df,RCV-000000106,1,receipt,86400.0000,EA,86400.0000,2025-11-20T14:01:00+10:00,,false,d03bc8ee-57d5-5a50-997e-23bea692fb3e,split_schedule
39056ff2-d7ce-58bb-add7-00e35f0910c5,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,e067cf82-399c-5a02-a0ab-60a00039a528,RCV-000000107,1,receipt,141.0000,EA,141.0000,2025-11-26T14:01:00+10:00,,false,,
346cde96-e0a0-5a8c-9f40-23a3eb7ead6d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7093b327-e34d-52b4-8804-c7205737e0d1,RCV-000000108,1,receipt,654.0000,EA,654.0000,2025-04-11T14:01:00+10:00,,false,,
47ffbc37-f703-5361-8c18-69f8fa2b7231,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7093b327-e34d-52b4-8804-c7205737e0d1,RCV-000000109,1,receipt,654.0000,EA,654.0000,2025-04-16T14:02:00+10:00,,true,,
da350a83-121d-5b0a-9933-9d9a5bbfa2ae,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7093b327-e34d-52b4-8804-c7205737e0d1,RCV-000000110,1,receipt,654.0000,EA,654.0000,2025-04-09T14:03:00+10:00,,false,,
55dcf9c4-7d60-5871-9948-6ae582ad5494,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7093b327-e34d-52b4-8804-c7205737e0d1,RCV-000000111,1,receipt,654.0000,EA,654.0000,2025-04-11T14:04:00+10:00,,false,,
21664f94-1a6e-5b1a-b6f7-5d0c35deeebc,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,c3977d7b-a25a-5238-a4b2-dd1730c3a4c6,RCV-000000112,1,receipt,528.0000,EA,528.0000,2024-12-26T14:01:00+10:00,,true,,
52b88534-d704-5642-853f-a90bd3d2e9eb,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,1986de63-67d9-5898-82f3-586c85389f7d,RCV-000000113,1,receipt,85440.0000,EA,85440.0000,2026-03-30T14:01:00+10:00,,false,,
eadbd921-ab09-55d7-8004-85a78cc2b235,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,79bd8471-f158-56c5-b380-bf24d630bbc4,RCV-000000114,1,receipt,2364.0000,EA,2364.0000,2024-10-02T14:01:00+10:00,,false,,
dbc7f9a0-131a-5149-9ce8-ef0e64202f7b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,e2dc985e-3d7b-5249-8649-eb730712172d,RCV-000000115,1,receipt,176.0000,EA,176.0000,2026-02-02T14:01:00+10:00,,false,46d39da9-0e46-584a-a830-da928f525393,demand_shock
2fda4b9b-d97e-52d3-abe8-b936553e4a35,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,9cc258ce-8584-5d52-bc8c-7e5177de3100,RCV-000000116,1,receipt,120.0000,EA,120.0000,2025-08-19T14:01:00+10:00,,false,,
4626e501-19bc-543e-9853-6673dfd08efb,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,84c77b48-cd90-57da-93fa-6524adc2ca64,RCV-000000117,1,receipt,24480.0000,EA,24480.0000,2026-01-30T14:01:00+10:00,,true,93337333-0a8e-5184-a0d9-1b993275a389,split_schedule
c15f4490-3606-5a12-bf58-349f7b985fdc,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,dcdefc65-3772-584c-b071-3715bcd1f4ab,RCV-000000118,1,receipt,44160.0000,EA,44160.0000,2026-04-26T14:01:00+10:00,,false,a22ee62f-6bd9-56be-9b7a-8469367c9c99,split_schedule
eabd63e4-03bf-544d-b0de-badf1af22260,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,929837a9-fc2f-58b0-b586-e9d5549c4bf7,RCV-000000119,1,receipt,15.0000,EA,15.0000,2026-03-18T14:01:00+10:00,,false,,
fe87b97a-dd34-51f4-9153-a3dcedb5d887,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,f3dfe35e-3f70-59b9-811b-0e6a79cc3a9f,RCV-000000120,1,receipt,6.0000,EA,6.0000,2024-11-17T14:01:00+10:00,,true,,
6ec14751-b41f-54c0-9ebe-261e064d0237,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,f3dfe35e-3f70-59b9-811b-0e6a79cc3a9f,RCV-000000121,1,receipt,6.0000,EA,6.0000,2024-11-22T14:02:00+10:00,,true,,
536d0511-85c1-53bc-81f8-7c971b6ec357,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,f3dfe35e-3f70-59b9-811b-0e6a79cc3a9f,RCV-000000122,1,receipt,6.0000,EA,6.0000,2024-11-24T14:03:00+10:00,,true,,
f236cd88-6492-5318-ac3b-d3f3ca79c200,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,f3dfe35e-3f70-59b9-811b-0e6a79cc3a9f,RCV-000000123,1,receipt,6.0000,EA,6.0000,2024-11-12T14:04:00+10:00,,true,,
f5fa7fca-eb0c-5306-b9a1-14d9924c253d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,02f68fdb-1945-57a8-bbbe-aa77be70e9d4,RCV-000000124,1,receipt,206.0000,EA,206.0000,2024-10-05T14:01:00+10:00,,true,d6a9d532-c3e1-5b45-85b4-584d42a3983c,split_schedule
7ce8418f-d4da-55ee-bfe5-d8fc35a7be22,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,882b71bc-78a8-5c68-892e-0a1d21e8ab81,RCV-000000125,1,receipt,1716.0000,EA,1716.0000,2024-11-20T14:01:00+10:00,,true,,
03720531-3b81-51d2-8c51-bd0a5735993b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,882b71bc-78a8-5c68-892e-0a1d21e8ab81,RCV-000000126,1,receipt,1716.0000,EA,1716.0000,2024-11-23T14:02:00+10:00,,true,,
a95714b9-036e-5273-b0ad-04f39d0e9555,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,882b71bc-78a8-5c68-892e-0a1d21e8ab81,RCV-000000127,1,receipt,1716.0000,EA,1716.0000,2024-11-14T14:03:00+10:00,,true,,
e83c081e-a1b4-5e21-9cd4-f8b153b473e2,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,882b71bc-78a8-5c68-892e-0a1d21e8ab81,RCV-000000128,1,receipt,1716.0000,EA,1716.0000,2024-11-19T14:04:00+10:00,,true,,
e4760574-68b1-5e15-9b1f-2cd1a429773a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,de36a33a-a0d5-5131-bf84-251c788a2d19,RCV-000000129,1,receipt,18480.0000,EA,18480.0000,2025-06-01T14:01:00+10:00,,false,e998778c-940e-5678-b1e4-440458cc4cfd,missing_supplier_signal
21913dbc-c6f9-5805-b369-e881dda87c78,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,96a1841e-9c2b-5a52-b6f2-c80d4fc423d3,RCV-000000130,1,receipt,27600.0000,EA,27600.0000,2025-05-02T14:01:00+10:00,,true,,
053fdc9c-4973-5d95-82f9-408c0db84bb0,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,c39c6ce8-69fb-5a2b-8b54-185a94119a47,RCV-000000131,1,receipt,171.0000,EA,171.0000,2024-08-28T14:01:00+10:00,,false,97911577-2637-5c70-a8ab-c204cd7b3e39,missing_inventory_signal
0febce4a-5fe9-5fb6-87c4-47744fa08c3d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,c39c6ce8-69fb-5a2b-8b54-185a94119a47,RCV-000000132,1,receipt,171.0000,EA,171.0000,2024-08-30T14:02:00+10:00,,false,97911577-2637-5c70-a8ab-c204cd7b3e39,missing_inventory_signal
312cc696-d47b-56fc-a057-afb0e3583b09,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,ffbfb137-4af0-562a-abfa-3ed8803628f7,RCV-000000133,1,receipt,1811.4528,EA,1811.4528,2024-11-26T14:01:00+10:00,,true,,
ee1d5dbf-5954-5624-a264-42af1afa638b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,462f8a8a-6a22-55c4-8e10-5955c96cfd7c,RCV-000000134,1,receipt,203.0000,EA,203.0000,2026-04-19T14:01:00+10:00,,false,,
e6d5bfbb-a4e5-5bfe-bb40-33ee3ace799a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d2a8808c-fb88-5b33-ad8f-5757905a6f45,RCV-000000135,1,receipt,95520.0000,EA,95520.0000,2025-08-25T14:01:00+10:00,,false,,
d5020d27-9e43-5b11-a692-5f8c691bf94b,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d823b655-8b96-5352-adfb-b09cfe3ff09e,RCV-000000136,1,receipt,576.0000,EA,576.0000,2025-03-20T14:01:00+10:00,,true,,
cf76d3eb-15e9-59f3-8b07-6dde4d77ef95,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,3dbc788e-4fc6-530a-baf4-e8588c4638c9,RCV-000000137,1,receipt,11760.0000,EA,11760.0000,2025-06-15T14:01:00+10:00,,true,f2007603-1ae9-5678-8de0-d0623e504294,split_schedule
af2f85a5-15e0-55a3-bd40-660d366872ab,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,3dbc788e-4fc6-530a-baf4-e8588c4638c9,RCV-000000138,1,receipt,11760.0000,EA,11760.0000,2025-06-13T14:02:00+10:00,,true,f2007603-1ae9-5678-8de0-d0623e504294,split_schedule
435602cb-6784-56e0-9101-22fa20bb40eb,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4cdfb0cf-5c65-5736-96d0-2c3a18205662,RCV-000000139,1,receipt,33600.0000,EA,33600.0000,2025-03-07T14:01:00+10:00,,false,,
d5d2677d-e628-5d3e-aea4-dffadafd71a2,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d74a323e-f134-5bee-a79a-ae9ca2302b36,RCV-000000140,1,receipt,9504.0000,EA,9504.0000,2025-03-03T14:01:00+10:00,,true,761f6b4e-c31b-5609-9dd1-6d14935e0e0a,split_schedule
b56231cc-923d-5e20-858d-68c055b6b7ed,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,145000c9-83e4-5e12-a308-c7a4efd86f80,RCV-000000141,1,receipt,14280.0000,EA,14280.0000,2024-11-02T14:01:00+10:00,,false,,
ad1ad462-0ca0-550c-a94a-01e1accf5bf8,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,08228a0a-fead-5763-a110-0fbae787a714,RCV-000000142,1,receipt,786.0000,EA,786.0000,2025-06-15T14:01:00+10:00,,true,,
6baafcb3-5036-5a1f-9943-15f147005e41,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4d3536ec-2d13-5092-bee1-0eab950db4f6,RCV-000000143,1,receipt,3750.0000,EA,3750.0000,2024-09-26T14:01:00+10:00,,true,98f200ac-eb12-5833-acd6-2403a53b3358,demand_shock
777b4071-1616-5df9-96de-a48759d153d9,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4d3536ec-2d13-5092-bee1-0eab950db4f6,RCV-000000144,1,receipt,3750.0000,EA,3750.0000,2024-10-02T14:02:00+10:00,,true,98f200ac-eb12-5833-acd6-2403a53b3358,demand_shock
5bb5febd-a8a6-55ea-ab55-78231c0815f2,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4d3536ec-2d13-5092-bee1-0eab950db4f6,RCV-000000145,1,receipt,3750.0000,EA,3750.0000,2024-10-04T14:03:00+10:00,,true,98f200ac-eb12-5833-acd6-2403a53b3358,demand_shock
8fd3be63-5233-50fc-81e7-fd8cff0da313,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,4d3536ec-2d13-5092-bee1-0eab950db4f6,RCV-000000146,1,receipt,3750.0000,EA,3750.0000,2024-09-26T14:04:00+10:00,,true,98f200ac-eb12-5833-acd6-2403a53b3358,demand_shock
0bc98a0c-15f7-5a99-a82b-09ead4191fed,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,47162640-a7ea-5360-be33-cf7809016677,RCV-000000147,1,receipt,21000.0000,EA,21000.0000,2025-12-18T14:01:00+10:00,,true,,
0ae39716-4823-52b2-a64e-0c9f532600f0,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,00dc368d-46ce-53ba-aa74-372caa23d77f,RCV-000000148,1,receipt,296.0000,EA,296.0000,2024-10-25T14:01:00+10:00,,false,,
83afad25-a7cf-5034-ad0c-7f136b95b203,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,00dc368d-46ce-53ba-aa74-372caa23d77f,RCV-000000149,1,receipt,296.0000,EA,296.0000,2024-11-02T14:02:00+10:00,,false,,
420046a4-9994-5405-befd-9a812aeec3db,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,00dc368d-46ce-53ba-aa74-372caa23d77f,RCV-000000150,1,receipt,296.0000,EA,296.0000,2024-10-31T14:03:00+10:00,,false,,
09b892e3-8a87-524a-a01b-fa9daa60b63a,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,9cbeb2da-d95e-5698-b5ff-df741201e330,RCV-000000151,1,receipt,1920.0000,EA,1920.0000,2025-12-13T14:01:00+10:00,,false,21333272-ca41-5fe3-a25f-6657a60b49d5,missing_supplier_signal
59afbf98-f631-5213-8f2d-9d4cd3e66c46,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,29c53d62-0f2a-569e-bd23-0baaddecb094,RCV-000000152,1,receipt,5.0000,EA,5.0000,2025-03-06T14:01:00+10:00,,false,,
944432a0-b040-59fa-8bc9-b5510df1616d,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,11adbf92-554f-5ee5-8493-75b71128aa0c,RCV-000000153,1,receipt,10560.0000,EA,10560.0000,2026-03-04T14:01:00+10:00,,false,,
444f91cd-7458-500b-a373-0669727ab268,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,7fc5655b-2706-515d-9a46-4f8381eba9fe,RCV-000000154,1,receipt,960.0000,EA,960.0000,2026-04-28T14:01:00+10:00,,false,7d4a5fd8-ad84-5439-99a0-aa69ffa474c5,split_schedule
0afee1f5-208d-5144-88b7-27b3cc4be8b5,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,357f6560-db19-527a-b643-4ccfabc42af0,RCV-000000155,1,receipt,4.0000,EA,4.0000,2024-10-23T14:01:00+10:00,,false,,
074d4529-6e02-55a3-8562-eefa3147d28c,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,d998ca38-778d-57b3-96f3-853d7cda39a4,RCV-000000156,1,receipt,38400.0000,EA,38400.0000,2025-09-13T14:01:00+10:00,,false,,
007c87a8-2f0c-5cfb-ab87-95961a1de15c,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,eebe4995-2521-5206-ba1d-679ade730706,RCV-000000157,1,receipt,3496.7085,EA,3496.7085,2026-03-02T14:01:00+10:00,,false,,
69622cc1-cff2-5a23-bf42-45491f102925,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,fab2f861-2ae3-572d-a38a-4be3d0e3f211,RCV-000000158,1,receipt,22680.0000,EA,22680.0000,2025-08-30T14:01:00+10:00,,false,,
f310b0bb-48e2-5f59-87cb-189371727a72,c169851f-18a3-51fb-a3fb-9af1d41a47ef,125bbdd1-36ce-5f61-836e-13fa1af040d9,9ee3c1c4-e6a3-5924-818a-df08c6b8141f,RCV-000000159,1,receipt,300.0000,EA,300.0000,2026-04-02T14:01:00+10:00,,true,,
